District,Year,Yield,Rainfall,Temperature,Humidity,Sunlight,Soil_Moisture,Soil_Type,Pest_Risk,PFJ_Policy,Yield_Lag1
Jaman South,2013,1.85,445.19,26.00045751633987,78.29960784313725,16.64281045751634,0.49431372549019603,Forest Ochrosol,0,0,1.85
Jaman South,2014,1.85,701.23,25.524444444444445,84.41398692810458,16.52640522875817,0.5977777777777777,Forest Ochrosol,0,0,1.85
Jaman South,2015,1.83,658.25,25.63562091503268,83.75882352941177,16.45562091503268,0.5849673202614379,Forest Ochrosol,0,0,1.85
Jaman South,2016,1.72,718.64,25.87875816993464,83.04339869281046,16.199934640522876,0.5991503267973857,Forest Ochrosol,1,0,1.83
Jaman South,2017,2.04,791.96,25.835490196078432,82.870522875817,16.468758169934638,0.6075816993464052,Forest Ochrosol,1,1,1.72
Jaman South,2018,2.25,737.23,25.413267973856208,83.52986928104575,16.30169934640523,0.5890849673202614,Forest Ochrosol,0,1,2.04
Jaman South,2019,2.53,701.91,25.807908496732026,83.60509803921569,16.706013071895423,0.5835947712418301,Forest Ochrosol,0,1,2.25
Jaman South,2020,2.58,820.92,25.40078431372549,85.110522875817,16.768627450980393,0.658235294117647,Forest Ochrosol,0,1,2.53
Jaman South,2021,2.53,887.76,25.656470588235294,83.4281045751634,16.86392156862745,0.6141830065359477,Forest Ochrosol,0,1,2.58
Jasikan,2011,2.26,834.51,24.662352941176472,86.91437908496732,16.96954248366013,0.7554901960784314,Tropical Black Earth,0,0,2.21
Jasikan,2012,2.3,793.71,24.393398692810457,86.57823529411765,16.597385620915034,0.736078431372549,Tropical Black Earth,0,0,2.26
Jasikan,2013,2.31,616.46,24.73777777777778,84.23477124183006,17.533071895424836,0.6798039215686275,Tropical Black Earth,0,0,2.3
Jasikan,2014,2.4,726.2,25.159411764705883,83.78503267973856,17.258169934640524,0.6530065359477124,Tropical Black Earth,0,0,2.31
Jasikan,2015,2.3,567.03,25.478823529411763,82.11320261437908,17.108496732026143,0.6272549019607843,Tropical Black Earth,0,0,2.4
Jasikan,2016,2.41,897.39,25.25980392156863,85.09653594771243,16.827254901960785,0.6845098039215687,Tropical Black Earth,1,0,2.3
Jasikan,2017,2.04,995.1,25.174444444444443,84.8340522875817,17.06156862745098,0.7041176470588235,Tropical Black Earth,1,1,2.41
Jasikan,2018,2.25,1001.2,24.803529411764707,85.90980392156864,16.94450980392157,0.7190849673202614,Tropical Black Earth,0,1,2.04
Jasikan,2019,2.53,840.44,25.145816993464052,86.14653594771242,17.401307189542486,0.7354248366013072,Tropical Black Earth,0,1,2.25
Jasikan,2020,2.58,937.0,24.840065359477126,86.07666666666667,17.67542483660131,0.7708496732026143,Tropical Black Earth,0,1,2.53
Jasikan,2021,2.53,804.89,25.124771241830068,84.40503267973855,18.043660130718955,0.7077777777777778,Tropical Black Earth,0,1,2.58
Jirapa,2013,1.79,695.45,27.797385620915033,71.73928104575164,20.134444444444444,0.5447058823529412,Savanna Ochrosol,0,0,2.0
Jirapa,2014,1.7,738.34,27.803464052287584,73.1750980392157,20.091045751633985,0.5537254901960784,Savanna Ochrosol,0,0,1.79
Jirapa,2015,1.84,749.02,28.6740522875817,66.12424836601308,20.128496732026143,0.5012418300653595,Savanna Ochrosol,0,0,1.7
Jirapa,2016,1.85,951.21,28.236143790849674,71.46960784313725,19.632745098039216,0.5784967320261438,Savanna Ochrosol,1,0,1.84
Jirapa,2017,2.04,795.56,27.872352941176473,72.45039215686275,19.621176470588235,0.5782352941176471,Savanna Ochrosol,1,1,1.85
Jirapa,2018,2.25,889.79,27.464509803921565,73.40620915032679,19.568692810457517,0.5762091503267973,Savanna Ochrosol,0,1,2.04
Jirapa,2019,2.53,924.25,27.69934640522876,74.7337908496732,19.824117647058824,0.5958823529411765,Savanna Ochrosol,0,1,2.25
Jirapa,2020,2.58,834.87,27.624444444444443,73.93882352941176,19.354313725490197,0.5744444444444444,Savanna Ochrosol,0,1,2.53
Jirapa,2021,2.53,896.21,27.98222222222222,71.119477124183,19.4281045751634,0.561045751633987,Savanna Ochrosol,0,1,2.58
Jomoro,2011,1.3,854.79,24.99281045751634,89.2124183006536,15.340065359477126,0.7475816993464052,Forest Ochrosol,0,0,1.31
Jomoro,2012,1.28,825.49,24.881437908496732,87.35797385620916,14.919019607843138,0.6983006535947712,Forest Ochrosol,0,0,1.3
Jomoro,2013,1.29,581.78,25.139477124183006,85.59529411764706,15.565098039215686,0.6188888888888888,Forest Ochrosol,0,0,1.28
Jomoro,2014,1.2,950.22,25.094771241830067,89.3570588235294,15.431503267973856,0.7686274509803921,Forest Ochrosol,0,0,1.29
Jomoro,2015,1.18,892.27,25.065294117647056,89.71810457516341,15.38954248366013,0.7984313725490196,Forest Ochrosol,0,0,1.2
Jomoro,2016,1.25,721.88,25.57509803921569,86.83045751633986,15.732026143790849,0.6491503267973857,Forest Ochrosol,1,0,1.18
Jomoro,2017,2.04,873.78,25.261045751633986,88.98562091503267,15.126209150326797,0.7425490196078431,Forest Ochrosol,1,1,1.25
Jomoro,2018,2.25,922.6,24.91777777777778,89.66346405228758,15.928888888888888,0.7643790849673203,Forest Ochrosol,0,1,2.04
Jomoro,2019,2.53,836.36,25.421895424836602,88.76666666666667,15.76751633986928,0.719281045751634,Forest Ochrosol,0,1,2.25
Jomoro,2020,2.58,904.38,25.171960784313725,88.49568627450981,16.34856209150327,0.7447712418300654,Forest Ochrosol,0,1,2.53
Jomoro,2021,2.53,809.17,25.103986928104575,89.74856209150327,16.509150326797386,0.7741176470588235,Forest Ochrosol,0,1,2.58
K. M. A.,2011,1.1,670.85,25.852745098039215,87.47137254901962,15.939738562091504,0.8279738562091503,Forest Ochrosol,0,0,1.5
K. M. A.,2012,1.25,683.6,25.591503267973856,86.87758169934641,16.625163398692813,0.8142483660130719,Forest Ochrosol,0,0,1.1
K. M. A.,2013,1.2,481.38,25.802222222222223,85.13385620915032,16.894248366013073,0.7612418300653595,Forest Ochrosol,0,0,1.25
K. M. A.,2014,1.3,596.92,26.12934640522876,85.77169934640523,16.374771241830068,0.7824836601307189,Forest Ochrosol,0,0,1.2
K. M. A.,2015,1.48,516.07,26.0040522875817,86.89947712418301,16.84313725490196,0.7935947712418301,Forest Ochrosol,0,0,1.3
K. M. A.,2016,1.76,597.66,26.058692810457515,87.51633986928104,16.96013071895425,0.7874509803921569,Forest Ochrosol,1,0,1.48
K. M. A.,2017,2.04,759.02,25.991830065359476,88.01660130718955,16.473986928104576,0.8590196078431372,Forest Ochrosol,1,1,1.76
K. M. A.,2018,2.25,656.68,25.936078431372547,87.43620915032679,17.31156862745098,0.8239869281045751,Forest Ochrosol,0,1,2.04
K. M. A.,2019,2.53,727.46,26.16169934640523,88.03039215686275,17.152614379084966,0.8558823529411764,Forest Ochrosol,0,1,2.25
K. M. A.,2020,2.58,715.9,25.888431372549018,87.02261437908496,17.59980392156863,0.8275163398692811,Forest Ochrosol,0,1,2.53
K. M. A.,2021,2.53,609.12,26.356601307189543,86.07084967320262,18.041176470588237,0.8012418300653595,Forest Ochrosol,0,1,2.58
Kadjebi,2011,2.26,834.51,24.662352941176472,86.91437908496732,16.96954248366013,0.7554901960784314,Tropical Black Earth,0,0,2.23
Kadjebi,2012,2.27,793.71,24.393398692810457,86.57823529411765,16.597385620915034,0.736078431372549,Tropical Black Earth,0,0,2.26
Kadjebi,2013,2.26,616.46,24.73777777777778,84.23477124183006,17.533071895424836,0.6798039215686275,Tropical Black Earth,0,0,2.27
Kadjebi,2014,2.4,726.2,25.159411764705883,83.78503267973856,17.258169934640524,0.6530065359477124,Tropical Black Earth,0,0,2.26
Kadjebi,2015,2.3,567.03,25.478823529411763,82.11320261437908,17.108496732026143,0.6272549019607843,Tropical Black Earth,0,0,2.4
Kadjebi,2016,2.38,897.39,25.25980392156863,85.09653594771243,16.827254901960785,0.6845098039215687,Tropical Black Earth,1,0,2.3
Kadjebi,2017,2.04,995.1,25.174444444444443,84.8340522875817,17.06156862745098,0.7041176470588235,Tropical Black Earth,1,1,2.38
Kadjebi,2018,2.25,1001.2,24.803529411764707,85.90980392156864,16.94450980392157,0.7190849673202614,Tropical Black Earth,0,1,2.04
Kadjebi,2019,2.53,840.44,25.145816993464052,86.14653594771242,17.401307189542486,0.7354248366013072,Tropical Black Earth,0,1,2.25
Kadjebi,2020,2.58,937.0,24.840065359477126,86.07666666666667,17.67542483660131,0.7708496732026143,Tropical Black Earth,0,1,2.53
Kadjebi,2021,2.53,804.89,25.124771241830068,84.40503267973855,18.043660130718955,0.7077777777777778,Tropical Black Earth,0,1,2.58
Karaga,2011,1.4,754.75,27.476209150326795,77.35359477124183,18.791830065359477,0.5909150326797385,Savanna Ochrosol,0,0,1.83
Karaga,2012,1.57,851.41,26.98816993464052,78.92013071895425,17.895555555555557,0.6184967320261437,Savanna Ochrosol,0,0,1.4
Karaga,2013,1.45,625.77,27.69888888888889,75.76496732026145,18.58091503267974,0.572156862745098,Savanna Ochrosol,0,0,1.57
Karaga,2014,1.24,640.2,28.22490196078431,74.15692810457516,18.79437908496732,0.5517647058823529,Savanna Ochrosol,0,0,1.45
Karaga,2015,1.75,802.84,28.715882352941176,69.96673202614379,18.858039215686276,0.541437908496732,Savanna Ochrosol,0,0,1.24
Karaga,2016,1.44,963.51,28.191633986928103,75.42137254901961,18.686470588235295,0.6140522875816994,Savanna Ochrosol,1,0,1.75
Karaga,2017,2.04,922.66,28.16124183006536,74.95529411764706,18.04,0.6151633986928104,Savanna Ochrosol,1,1,1.44
Karaga,2018,2.25,837.0,27.98777777777778,74.84771241830066,18.594901960784313,0.5773202614379085,Savanna Ochrosol,0,1,2.04
Karaga,2019,2.53,1036.44,27.92058823529412,77.67065359477125,18.761176470588236,0.6419607843137255,Savanna Ochrosol,0,1,2.25
Karaga,2020,2.58,905.42,27.69333333333333,77.75431372549019,18.796470588235294,0.6276470588235294,Savanna Ochrosol,0,1,2.53
Karaga,2021,2.53,906.26,28.2021568627451,73.63078431372548,19.09875816993464,0.5802614379084967,Savanna Ochrosol,0,1,2.58
Kassena Nankana East,2014,1.1,613.74,28.711372549019607,68.42333333333333,20.085098039215687,0.5075816993464052,Savanna Ochrosol,0,0,1.0
Kassena Nankana East,2015,1.12,650.2,29.476601307189544,61.818431372549014,20.00470588235294,0.44993464052287585,Savanna Ochrosol,0,0,1.1
Kassena Nankana East,2017,2.04,810.87,28.67888888888889,69.25424836601307,19.73065359477124,0.5394771241830065,Savanna Ochrosol,1,1,1.12
Kassena Nankana East,2018,2.25,927.94,28.321633986928106,70.4678431372549,19.394771241830068,0.5539869281045752,Savanna Ochrosol,0,1,2.04
Kassena Nankana East,2019,2.53,823.19,28.466470588235293,71.34790849673202,19.848366013071896,0.5528758169934641,Savanna Ochrosol,0,1,2.25
Kassena Nankana East,2020,2.58,690.91,28.530326797385623,69.770522875817,19.292549019607844,0.5130065359477124,Savanna Ochrosol,0,1,2.53
Kassena Nankana East,2021,2.53,787.41,28.816339869281045,67.36431372549019,19.853660130718954,0.5132679738562091,Savanna Ochrosol,0,1,2.58
Kassena Nankana West,2014,1.11,613.74,28.711372549019607,68.42333333333333,20.085098039215687,0.5075816993464052,Savanna Ochrosol,0,0,1.0
Kassena Nankana West,2015,1.13,650.2,29.476601307189544,61.818431372549014,20.00470588235294,0.44993464052287585,Savanna Ochrosol,0,0,1.11
Kassena Nankana West,2016,1.3,900.97,28.966666666666665,68.78542483660131,19.815294117647056,0.5474509803921569,Savanna Ochrosol,1,0,1.13
Kassena Nankana West,2017,2.04,810.87,28.67888888888889,69.25424836601307,19.73065359477124,0.5394771241830065,Savanna Ochrosol,1,1,1.3
Kassena Nankana West,2018,2.25,927.94,28.321633986928106,70.4678431372549,19.394771241830068,0.5539869281045752,Savanna Ochrosol,0,1,2.04
Kassena Nankana West,2019,2.53,823.19,28.466470588235293,71.34790849673202,19.848366013071896,0.5528758169934641,Savanna Ochrosol,0,1,2.25
Kassena Nankana West,2020,2.58,690.91,28.530326797385623,69.770522875817,19.292549019607844,0.5130065359477124,Savanna Ochrosol,0,1,2.53
Kassena Nankana West,2021,2.53,787.41,28.816339869281045,67.36431372549019,19.853660130718954,0.5132679738562091,Savanna Ochrosol,0,1,2.58
Kassena Nankana.,2017,2.04,810.87,28.67888888888889,69.25424836601307,19.73065359477124,0.5394771241830065,Savanna Ochrosol,1,1,1.2
Kassena Nankana.,2018,2.25,927.94,28.321633986928106,70.4678431372549,19.394771241830068,0.5539869281045752,Savanna Ochrosol,0,1,2.04
Kassena Nankana.,2019,2.53,823.19,28.466470588235293,71.34790849673202,19.848366013071896,0.5528758169934641,Savanna Ochrosol,0,1,2.25
Kassena Nankana.,2020,2.58,690.91,28.530326797385623,69.770522875817,19.292549019607844,0.5130065359477124,Savanna Ochrosol,0,1,2.53
Kassena Nankana.,2021,2.53,787.41,28.816339869281045,67.36431372549019,19.853660130718954,0.5132679738562091,Savanna Ochrosol,0,1,2.58
Keta,2011,1.9,663.6899999999999,26.28549019607843,86.18222222222222,16.961764705882352,0.8179084967320261,Tropical Black Earth,0,0,1.0
Keta,2012,1.15,656.53,26.004183006535946,85.81189542483659,17.826470588235292,0.8179738562091504,Tropical Black Earth,0,0,1.9
Keta,2013,0.98,495.06,26.165490196078434,84.57418300653595,17.841176470588234,0.783202614379085,Tropical Black Earth,0,0,1.15
Keta,2014,1.03,492.78,26.598823529411764,84.0797385620915,16.873529411764707,0.7628104575163399,Tropical Black Earth,0,0,0.98
Keta,2015,0.99,411.62,26.51300653594771,85.159477124183,17.71908496732026,0.7688235294117647,Tropical Black Earth,0,0,1.03
Keta,2016,1.19,529.66,26.400849673202615,86.58006535947712,17.79986928104575,0.7925490196078432,Tropical Black Earth,1,0,0.99
Keta,2017,2.04,673.95,26.418104575163397,86.73843137254902,17.19967320261438,0.8256209150326798,Tropical Black Earth,1,1,1.19
Keta,2018,2.25,588.78,26.38705882352941,86.03771241830066,18.196013071895422,0.7966666666666666,Tropical Black Earth,0,1,2.04
Keta,2019,2.53,738.31,26.5659477124183,86.96843137254902,18.05529411764706,0.8501307189542483,Tropical Black Earth,0,1,2.25
Keta,2020,2.58,976.97,26.245359477124182,86.09281045751635,18.517843137254903,0.8495424836601306,Tropical Black Earth,0,1,2.53
Keta,2021,2.53,583.04,26.77411764705882,84.78248366013071,18.69281045751634,0.8008496732026144,Tropical Black Earth,0,1,2.58
Ketu,2011,2.1,663.6899999999999,26.28549019607843,86.18222222222222,15.849215686274508,0.8179084967320261,Tropical Black Earth,0,0,1.4
Ketu,2017,2.04,673.95,26.418104575163397,86.73843137254902,15.933464052287583,0.8256209150326798,Tropical Black Earth,1,1,2.1
Ketu,2018,2.25,588.78,26.38705882352941,86.03771241830066,17.20967320261438,0.7966666666666666,Tropical Black Earth,0,1,2.04
Ketu,2019,2.53,738.31,26.5659477124183,86.96843137254902,17.44718954248366,0.8501307189542483,Tropical Black Earth,0,1,2.25
Ketu,2020,2.58,976.97,26.245359477124182,86.09281045751635,17.13954248366013,0.8495424836601306,Tropical Black Earth,0,1,2.53
Ketu,2021,2.53,583.04,26.77411764705882,84.78248366013071,17.612287581699345,0.8008496732026144,Tropical Black Earth,0,1,2.58
Ketu North,2013,2.01,495.06,26.165490196078434,84.57418300653595,17.73359477124183,0.783202614379085,Tropical Black Earth,0,0,2.13
Ketu North,2014,2.2,492.78,26.598823529411764,84.0797385620915,17.04830065359477,0.7628104575163399,Tropical Black Earth,0,0,2.01
Ketu North,2015,2.11,411.62,26.51300653594771,85.159477124183,17.086928104575165,0.7688235294117647,Tropical Black Earth,0,0,2.2
Ketu North,2016,2.22,529.66,26.400849673202615,86.58006535947712,17.221830065359477,0.7925490196078432,Tropical Black Earth,1,0,2.11
Ketu North,2017,2.04,673.95,26.418104575163397,86.73843137254902,16.72745098039216,0.8256209150326798,Tropical Black Earth,1,1,2.22
Ketu North,2018,2.25,588.78,26.38705882352941,86.03771241830066,17.37,0.7966666666666666,Tropical Black Earth,0,1,2.04
Ketu North,2019,2.53,738.31,26.5659477124183,86.96843137254902,17.70516339869281,0.8501307189542483,Tropical Black Earth,0,1,2.25
Ketu North,2020,2.58,976.97,26.245359477124182,86.09281045751635,17.551960784313724,0.8495424836601306,Tropical Black Earth,0,1,2.53
Ketu North,2021,2.53,583.04,26.77411764705882,84.78248366013071,18.250326797385622,0.8008496732026144,Tropical Black Earth,0,1,2.58
Ketu South,2013,1.32,495.06,26.165490196078434,84.57418300653595,16.995555555555555,0.783202614379085,Tropical Black Earth,0,0,1.32
Ketu South,2014,1.44,492.78,26.598823529411764,84.0797385620915,16.581633986928107,0.7628104575163399,Tropical Black Earth,0,0,1.32
Ketu South,2015,1.38,411.62,26.51300653594771,85.159477124183,16.6837908496732,0.7688235294117647,Tropical Black Earth,0,0,1.44
Ketu South,2016,1.54,529.66,26.400849673202615,86.58006535947712,17.10986928104575,0.7925490196078432,Tropical Black Earth,1,0,1.38
Ketu South,2017,2.04,673.95,26.418104575163397,86.73843137254902,15.933464052287583,0.8256209150326798,Tropical Black Earth,1,1,1.54
Ketu South,2018,2.25,588.78,26.38705882352941,86.03771241830066,17.20967320261438,0.7966666666666666,Tropical Black Earth,0,1,2.04
Ketu South,2019,2.53,738.31,26.5659477124183,86.96843137254902,17.44718954248366,0.8501307189542483,Tropical Black Earth,0,1,2.25
Ketu South,2020,2.58,976.97,26.245359477124182,86.09281045751635,17.13954248366013,0.8495424836601306,Tropical Black Earth,0,1,2.53
Ketu South,2021,2.53,583.04,26.77411764705882,84.78248366013071,17.612287581699345,0.8008496732026144,Tropical Black Earth,0,1,2.58
Kintampo North,2011,1.95,635.71,26.734967320261436,78.23771241830066,17.784967320261437,0.5920261437908496,Forest Ochrosol,0,0,2.3
Kintampo North,2012,1.96,777.56,25.92745098039216,81.46228758169934,16.997581699346405,0.6420915032679738,Forest Ochrosol,0,0,1.95
Kintampo North,2013,1.97,387.77,27.419542483660127,72.62594771241831,18.079869281045752,0.535359477124183,Forest Ochrosol,0,0,1.96
Kintampo North,2014,1.97,542.42,27.123137254901962,76.4937908496732,18.27124183006536,0.5642483660130719,Forest Ochrosol,0,0,1.97
Kintampo North,2015,1.95,594.0,26.864117647058823,78.00496732026144,18.127712418300653,0.5844444444444444,Forest Ochrosol,0,0,1.97
Kintampo North,2016,1.91,813.4,26.67797385620915,80.43032679738562,17.94058823529412,0.6349019607843137,Forest Ochrosol,1,0,1.95
Kintampo North,2017,2.04,752.14,26.61575163398693,80.03529411764706,17.864509803921568,0.6360130718954249,Forest Ochrosol,1,1,1.91
Kintampo North,2018,2.25,742.71,26.367908496732024,79.84261437908496,18.257320261437908,0.615032679738562,Forest Ochrosol,0,1,2.04
Kintampo North,2019,2.53,805.38,26.543986928104577,81.48588235294118,18.273333333333333,0.6433333333333334,Forest Ochrosol,0,1,2.25
Kintampo North,2020,2.58,766.34,26.106209150326798,82.73307189542484,18.29751633986928,0.6715032679738562,Forest Ochrosol,0,1,2.53
Kintampo North,2021,2.53,895.84,26.5621568627451,79.9624183006536,18.45013071895425,0.6356209150326797,Forest Ochrosol,0,1,2.58
Kintampo South,2011,1.82,635.71,26.734967320261436,78.23771241830066,17.04764705882353,0.5920261437908496,Forest Ochrosol,0,0,2.26
Kintampo South,2012,1.83,777.56,25.92745098039216,81.46228758169934,16.648758169934638,0.6420915032679738,Forest Ochrosol,0,0,1.82
Kintampo South,2013,1.85,387.77,27.419542483660127,72.62594771241831,17.55169934640523,0.535359477124183,Forest Ochrosol,0,0,1.83
Kintampo South,2014,1.88,542.42,27.123137254901962,76.4937908496732,17.55333333333333,0.5642483660130719,Forest Ochrosol,0,0,1.85
Kintampo South,2015,1.86,594.0,26.864117647058823,78.00496732026144,17.532418300653596,0.5844444444444444,Forest Ochrosol,0,0,1.88
Kintampo South,2016,2.06,813.4,26.67797385620915,80.43032679738562,17.26156862745098,0.6349019607843137,Forest Ochrosol,1,0,1.86
Kintampo South,2017,2.04,752.14,26.61575163398693,80.03529411764706,17.47823529411765,0.6360130718954249,Forest Ochrosol,1,1,2.06
Kintampo South,2018,2.25,742.71,26.367908496732024,79.84261437908496,17.640849673202617,0.615032679738562,Forest Ochrosol,0,1,2.04
Kintampo South,2019,2.53,805.38,26.543986928104577,81.48588235294118,17.635555555555555,0.6433333333333334,Forest Ochrosol,0,1,2.25
Kintampo South,2020,2.58,766.34,26.106209150326798,82.73307189542484,18.093856209150328,0.6715032679738562,Forest Ochrosol,0,1,2.53
Kintampo South,2021,2.53,895.84,26.5621568627451,79.9624183006536,18.000849673202616,0.6356209150326797,Forest Ochrosol,0,1,2.58
Komenda Edina Eguafo Abirem,2011,1.59,773.64,25.70483660130719,87.5137908496732,15.470980392156862,0.8298039215686274,Forest Ochrosol,0,0,1.55
Komenda Edina Eguafo Abirem,2012,1.7,809.9399999999999,25.450522875816993,86.8864705882353,15.573790849673202,0.8080392156862745,Forest Ochrosol,0,0,1.59
Komenda Edina Eguafo Abirem,2013,1.3,575.99,25.615882352941178,85.14660130718954,15.969607843137254,0.7505882352941177,Forest Ochrosol,0,0,1.7
Komenda Edina Eguafo Abirem,2014,1.4,846.06,25.818169934640522,86.92934640522876,15.692745098039214,0.8100653594771242,Forest Ochrosol,0,0,1.3
Komenda Edina Eguafo Abirem,2015,1.86,721.68,25.733986928104578,87.86235294117647,15.738692810457517,0.8271241830065359,Forest Ochrosol,0,0,1.4
Komenda Edina Eguafo Abirem,2016,1.87,689.07,25.984901960784313,87.30633986928105,15.860588235294118,0.77,Forest Ochrosol,1,0,1.86
Komenda Edina Eguafo Abirem,2017,2.04,927.11,25.80529411764706,88.37124183006536,15.512287581699347,0.8740522875816993,Forest Ochrosol,1,1,1.87
Komenda Edina Eguafo Abirem,2018,2.25,800.76,25.725686274509805,87.90869281045752,16.29300653594771,0.8337254901960784,Forest Ochrosol,0,1,2.04
Komenda Edina Eguafo Abirem,2019,2.53,765.28,25.98450980392157,88.47156862745098,16.087777777777777,0.8469281045751634,Forest Ochrosol,0,1,2.25
Komenda Edina Eguafo Abirem,2020,2.58,732.92,25.77830065359477,87.05209150326797,16.581045751633987,0.8083006535947712,Forest Ochrosol,0,1,2.53
Komenda Edina Eguafo Abirem,2021,2.53,687.46,26.085359477124182,87.10673202614379,16.959477124183007,0.8313725490196079,Forest Ochrosol,0,1,2.58
Kpandai,2013,1.54,661.83,26.811307189542486,80.95901960784313,17.991176470588236,0.6064705882352941,Savanna Ochrosol,0,0,1.63
Kpandai,2014,1.5,768.49,27.109673202614378,80.71620915032679,18.037712418300654,0.5894117647058823,Savanna Ochrosol,0,0,1.54
Kpandai,2015,2.12,739.21,27.27562091503268,79.51954248366013,18.112614379084967,0.5864705882352942,Savanna Ochrosol,0,0,1.5
Kpandai,2016,3.18,1156.9,26.969934640522872,83.10013071895425,17.60346405228758,0.6664052287581699,Savanna Ochrosol,1,0,2.12
Kpandai,2017,2.04,1089.62,26.779542483660133,83.59032679738561,17.663986928104578,0.6862745098039216,Savanna Ochrosol,1,1,3.18
Kpandai,2018,2.25,1113.89,26.52248366013072,83.77111111111111,17.988496732026142,0.6655555555555556,Savanna Ochrosol,0,1,2.04
Kpandai,2019,2.53,950.34,26.94888888888889,83.43477124183006,18.087843137254904,0.6583660130718955,Savanna Ochrosol,0,1,2.25
Kpandai,2020,2.58,938.02,26.565490196078432,84.45816993464052,18.336797385620915,0.6941830065359477,Savanna Ochrosol,0,1,2.53
Kpandai,2021,2.53,1001.76,26.959542483660133,81.76751633986929,18.596013071895424,0.635686274509804,Savanna Ochrosol,0,1,2.58
Kpando,2013,1.55,476.56,27.039346405228756,76.19830065359477,17.73359477124183,0.537843137254902,Tropical Black Earth,0,0,1.47
Kpando,2014,1.6,632.42,27.09777777777778,78.510522875817,17.04830065359477,0.5534640522875818,Tropical Black Earth,0,0,1.55
Kpando,2015,1.54,439.42,27.45019607843137,76.58901960784314,17.086928104575165,0.5218954248366012,Tropical Black Earth,0,0,1.6
Kpando,2016,1.61,639.64,27.356013071895426,78.4767320261438,17.221830065359477,0.557843137254902,Tropical Black Earth,1,0,1.54
Kpando,2017,2.04,804.25,26.930392156862748,80.65385620915033,16.72745098039216,0.6077777777777778,Tropical Black Earth,1,1,1.61
Kpando,2018,2.25,840.42,26.73718954248366,80.59241830065359,17.37,0.6069281045751634,Tropical Black Earth,0,1,2.04
Kpando,2019,2.53,750.25,27.102091503267975,80.81954248366013,17.70516339869281,0.6170588235294118,Tropical Black Earth,0,1,2.25
Kpando,2020,2.58,775.41,26.778366013071896,80.54705882352941,17.551960784313724,0.6454248366013072,Tropical Black Earth,0,1,2.53
Kpando,2021,2.53,659.28,27.372352941176473,77.23503267973855,18.250326797385622,0.5700653594771242,Tropical Black Earth,0,1,2.58
Krachi East,2011,1.22,837.74,26.51313725490196,83.81098039215686,17.27640522875817,0.6968627450980392,Tropical Black Earth,0,0,2.45
Krachi East,2012,1.23,895.63,26.262418300653597,83.44320261437908,16.69745098039216,0.6868627450980392,Tropical Black Earth,0,0,1.22
Krachi East,2013,1.23,648.9,26.93346405228758,79.86614379084968,17.524248366013072,0.6215686274509804,Tropical Black Earth,0,0,1.23
Krachi East,2014,1.5,789.27,27.109346405228756,80.63209150326797,17.345359477124184,0.6056209150326797,Tropical Black Earth,0,0,1.23
Krachi East,2015,1.44,763.24,27.280065359477128,79.86333333333333,17.61300653594771,0.6096078431372549,Tropical Black Earth,0,0,1.5
Krachi East,2016,1.56,1164.09,27.08013071895425,82.48869281045752,17.14921568627451,0.680326797385621,Tropical Black Earth,1,0,1.44
Krachi East,2017,2.04,1158.11,26.855098039215687,83.10686274509804,17.100849673202614,0.7247712418300654,Tropical Black Earth,1,1,1.56
Krachi East,2018,2.25,1229.97,26.551307189542484,83.63483660130719,17.189738562091506,0.7276470588235294,Tropical Black Earth,0,1,2.04
Krachi East,2019,2.53,1011.65,26.987124183006536,83.26758169934641,17.31954248366013,0.7207843137254902,Tropical Black Earth,0,1,2.25
Krachi East,2020,2.58,982.13,26.660588235294117,83.73699346405229,17.87156862745098,0.765686274509804,Tropical Black Earth,0,1,2.53
Krachi East,2021,2.53,1068.78,26.936535947712418,82.12954248366013,18.194771241830068,0.7024183006535948,Tropical Black Earth,0,1,2.58
Krachi West,2011,1.15,837.74,26.51313725490196,83.81098039215686,17.208496732026145,0.6968627450980392,Tropical Black Earth,0,0,2.36
Krachi West,2012,1.19,895.63,26.262418300653597,83.44320261437908,17.01339869281046,0.6868627450980392,Tropical Black Earth,0,0,1.15
Krachi West,2013,1.23,648.9,26.93346405228758,79.86614379084968,17.82045751633987,0.6215686274509804,Tropical Black Earth,0,0,1.19
Krachi West,2014,1.41,789.27,27.109346405228756,80.63209150326797,17.734771241830067,0.6056209150326797,Tropical Black Earth,0,0,1.23
Krachi West,2015,1.35,763.24,27.280065359477128,79.86333333333333,17.845424836601307,0.6096078431372549,Tropical Black Earth,0,0,1.41
Krachi West,2016,1.43,1164.09,27.08013071895425,82.48869281045752,17.435032679738562,0.680326797385621,Tropical Black Earth,1,0,1.35
Krachi West,2017,2.04,1158.11,26.855098039215687,83.10686274509804,17.374575163398692,0.7247712418300654,Tropical Black Earth,1,1,1.43
Krachi West,2018,2.25,1229.97,26.551307189542484,83.63483660130719,17.60300653594771,0.7276470588235294,Tropical Black Earth,0,1,2.04
Krachi West,2019,2.53,1011.65,26.987124183006536,83.26758169934641,17.958169934640523,0.7207843137254902,Tropical Black Earth,0,1,2.25
Krachi West,2020,2.58,982.13,26.660588235294117,83.73699346405229,18.18764705882353,0.765686274509804,Tropical Black Earth,0,1,2.53
Krachi West,2021,2.53,1068.78,26.936535947712418,82.12954248366013,18.15483660130719,0.7024183006535948,Tropical Black Earth,0,1,2.58
